#separator:tab
#html:true
#guid column:1
#notetype column:2
#deck column:3
#tags column:10
jd:1BN1G:r	Japanese (recognition&recall)	日文N2單字	<div>やくめ【役目】</div>	"<div>名：責任 任務 使命 職務&nbsp;</div>
<div>類：役割(やく-わり)分配的（任務），擔當的職務。</div>"			[sound:N2-1474.mov]	"<div>責任感の強い彼<span style=""background-color: rgb(255, 170, 255);"">の</span><span style=""background-color: rgb(255, 255, 127);"">ことだから</span>、役目をしっかり果たす<span style=""background-color: rgb(255, 255, 127);"">だろう</span>。</div>
<div>因為是責任很強的他所以一定能完成使命的!<br>[sound:google-cb925777-39018166-8ce62ba0-2f564ad1-2ee15b8d.mp3]<br></div>"	N2
tDrAhe<Sze	Japanese (recognition&recall)	日文N2單字	<h1>やとう【雇う】</h1>	"<div>他五：雇用</div>
<div>類：雇用する さ</div>"			[sound:N2-1475.mov]	"<div>大きなプロジェクトに先立ち、アルバイトをたくさん雇いました。&nbsp;</div>
<div>進行盛大的企劃前,事先雇用了很多打工的人。</div>"	N2
gusktc^%9^	Japanese (recognition&recall)	日文N2單字	<h1>やぶれる</h1>	<div>自下一：失敗‧敗北</div>		【敗れる】	[sound:N2-1476.mov]	"<div>惜しくも敗れたにせよ、ファンからは温かい<span style=""background-color: rgb(255, 255, 102);"">拍手が送られた</span>。&nbsp;</div>
<div>即使很可惜地打輸了,球迷們依然報以溫暖的掌聲。<br>試合に敗れる<br></div>"	N2
x_1PbQcB1C	Japanese (recognition&recall)	日文N3單字	<div>ゆうしょう【優勝】</div>	"<div>名、<span style=""background-color: rgb(255, 255, 102);"">自サ</span>：優勝、冠軍</div>
<div>類：勝利(しょう-り)</div>"			[sound:N2-1477.mov]	"<div>しっかり練習し<span style=""background-color: rgb(255, 255, 127);"">ないかぎり</span>、優勝はできません。</div>
<div>只要是沒做練習‧就沒辦法得冠軍。<br>　　　　　　　（<span style=""background-color: rgb(206, 252, 153);"">在</span>）<br>彼<span style=""color: rgb(0, 0, 0); background-color: rgb(255, 255, 127);"">が</span>国際マラソン<span style=""color: rgb(0, 0, 0); background-color: rgb(206, 252, 153);"">で</span><span style=""background-color: rgb(255, 255, 127);"">優勝する</span><br>皆さん　優勝するのは<font color=""#996633"">この</font>私です。<br>各位接下來得冠軍的就是這個我（日劇台詞省助詞）</div>"	N3
bmWfwtzt<?	Japanese (recognition&recall)	日文N3單字	<div>ゆうりょう【有料】</div>	"<div>名：收費</div>
<div>反：無料</div>"			[sound:N2-1478.mov]	"<div>ここの駐車場は、どうも有料っぽいね｡&nbsp;</div>
<div>這裡的停車場‧好像是要收費的!</div>"	N2
j-$PKx-.Zr	Japanese (recognition&recall)	日文N2單字	<h1>ゆくえ【行方】</h1>	"<div>名：去向 目的地:下落 行蹤 前途</div>
<div>類：行く先</div>"			[sound:N2-1479.mov]	"<div>犯人のみならず､犯人の家族の行方もわからない。&nbsp;</div>
<div>不華只是犯人‧就連犯人的家人也去向不明。</div>"	N2
IORoqa=ANL	Japanese (recognition&recall)	日文N2單字	<div>ゆだん</div>	"<div>名、自サ：缺乏警 疏忽大意</div>
<div>類：不覚（ふかく<br></div>"		"
【油断】"	[sound:N2-1480.mov]	"<div>仕事がうまくいっているときは、誰でも油断しがちです。</div>
<div>當工作進行順利時任誰都容易大意。</div>"	N2
ddRU[gy`!o	Japanese (recognition&recall)	日文N2單字	<div>ようがん【溶岩】</div>	<div>名：(地) 溶岩</div>			[sound:N2-1481.mov]	"<div><ruby>火山<rt>かさん</rt></ruby>が<ruby>噴火<rt>ふんか</rt></ruby>して、 <ruby>溶岩<rt>ようがん</rt></ruby>が<ruby>流<rt>なが</rt></ruby>れてきた。</div>
<div>火山爆發 有熔岩流出。</div>"	N2
P!7f2Z]PXf	Japanese (recognition&recall)	日文N2單字	<div>ようきゅう【要求】</div>	"<div>名・<span style=""background-color: rgb(255, 255, 127);"">他サ</span>：要求 需求&nbsp;</div>
<div>類：請求(せい-きゅう)</div>"			[sound:N2-1482.mov]	"<div>金<span style=""background-color: rgb(255, 255, 127);"">を要求する</span><br>社員の要求を受け入れ<span style=""background-color: rgb(255, 255, 127);"">ざるをえない</span>。&nbsp;</div>
<div><span style=""background-color: rgb(255, 255, 127);"">不得不</span>接受員工的要求。<br>文法：Vーない＋ざるをえなかった[不得不～]表示除此之外沒別的方法。*する-しない-<span style=""background-color: rgb(254, 204, 102);"">せ</span>ざるをえない<br></div>"	N2
i(fJZp^EDD	Japanese (recognition&recall)	日文N2單字	<div>ようせき</div>	"<div>名：容積　容量&nbsp;&nbsp;</div>
<div>類：容量(よう-りょう)</div>"		【容積】	[sound:N2-1483.mov]	"<div>このバケツの容積は10リットルあります。&nbsp;</div>
<div>這個鐵桶有 10 公升的容量</div>"	N2
Grh`iDU5P6	Japanese (recognition&recall)	日文N2單字	<div>ようそ【要素】</div>	"<div>名：要素因素 (理化) 要素因子&nbsp;</div>
<div>類：成分(せい-ぶん)</div>"			[sound:N2-1484.mov]	"<div>[sound:CD2-75-19.mp3]会社を作るには､いくつかの要素が必要だ。&nbsp;</div>
<div>要創立公司 有幾個必要要素。<br><div>犯罪要素を構成する。 構成犯罪的要素。</div>
<div><br></div>
<div>一般に土地、資本[しほん]、労働[ろうどう]を生産の3要素という。&nbsp;</div>
<div>一般而言 生産的3要素為土地資本眼労動</div></div>"	N2
k(.OJlX}%s	Japanese (recognition&recall)	日文N2單字	<div>ようと【用途】</div>	"<div>名：用途,用處</div>
<div>類：使い道(つかい-みち)</div>"			[sound:N2-1485.mov]	"<div>この製品は、 用途が広いばかりでなく、 値段も安いです。&nbsp;</div>
<div>這個産品不僅用途 價格也很便宜‧</div>"	N2
<r&NFOJmU	Japanese (recognition&recall)	日文N2單字	<div>ようやく【漸く】</div>	"<div>副：好不容易勉勉強強 終於漸漸</div>
<div>類：やっと</div>"			[sound:N2-1486.mov]	"<div>あちこちの店を探したあげく、ようやくほしいものを見つけた。</div>
<div>四處找了很多店家,最後終於找到要的東西。<br>ようやく完成した<br></div>"	N2
"jZk#_V^|i:"	Japanese (recognition&recall)	日文N2單字	<div>りえき【利益】</div>	"<div>名：利益 好處: 利潤利&nbsp;</div>
<div>反：損失</div>
<div>類：利潤 (りじゅん)</div>"	"
りえき"	"
りえき"	[sound:N2-1487.mov]	"<div>たとえ利益が上がらなくても、私は仕事をやめません。&nbsp;</div>
<div>就算紅利不増我也不會辭掉工作。</div>"	N2
Ke=VK?b[c*	Japanese (recognition&recall)	日文N2單字	<div>りょうきん【料金】</div>	"<div>名：費用 使用費 手續費</div>
<div>類：料</div>"			[sound:N2-1488.mov]	"<div>料金を払っ<font color=""#804002"">てからでないと</font>、会場に入ることができない。&nbsp;</div>
<div>如尚未付款‧就不能進會場。</div>"	N2
o&{E?e!:Ol	Japanese (recognition&recall)	日文N2單字	<div>れいとう【冷凍】</div>	"<div>名他サ：冷凍</div>
<div>類：凍る (こおる)</div>"			[sound:N2-1489.mov]	"<div>うちで食べてみたかぎりでは、冷凍食品は割においしいです。&nbsp;</div>
<div>就在我們家試吃的結果來看,冷凍食品其實挺好吃的。</div>"	N2
"u<U_#0NNgJ"	Japanese (recognition&recall)	日文N2單字	<h1>レジャー【leisure】</h1>	"<div>名：空間・開暇・休間時間 休閒時間的</div>
<div>類：余暇(よか)</div>"			[sound:N2-1490.mov]	"<div>レジャーに出かける人で、海も山もたいへんな人出です。&nbsp;</div>
<div>無論海邊或是山上,都湧入了非常多的出遊人潮。</div>"	N2
o+q]rNSx/<	Japanese (recognition&recall)	日文N2單字	<div>れんごう【連合】</div>	"<div>名、他、自サ：聯合 團結 (心)聯想&nbsp;</div>
<div>類：協同 (きょうどう)</div>"			[sound:N2-1491.mov]	"<div>いくつかの会社で連合して対策(だいさく)を練(ね)った。</div>
<div>幾家公司聯合起來一起想了對策。</div>"	N2
rcq&CEkDn[	Japanese (recognition&recall)	日文N2單字	<div>れんぞく【連続】</div>	"<div>名・<span style=""background-color: rgb(255, 255, 127);"">自他サ</span>：連續 連接&nbsp;</div>
<div>類：引き続く (ひきつづく)接連不斷</div>"			[sound:N2-1492.mov]	"<div>わが社は創立以来、 3年連続黒字(くろじ)である。&nbsp;</div>
<div>打從本公司創社以来就連續了三年的盈餘<br>災害<span style=""background-color: rgb(255, 255, 127);"">が連続する</span>。連續發生災害<br>注文<span style=""background-color: rgb(255, 255, 127);"">を連続して</span>発注する。(人為刻意)一直在下單<br><br>注文＝発注[はっちゅう]。同義字<br><br>日劇：我々は<ruby>警視庁<rt>けいしちょう</rt></ruby>だ。<ruby>神奈川<rt>かながわ</rt></ruby>と同じ結果は許されない。<span style=""background-color: rgb(255, 255, 127);"">連続殺人</span>の可能性も視野に入れ、当たってくれ。我們是警視廳．不能容許與神奈川一樣的結果，必須當作連續殺人的可能性也是有的．</div>"	N2
z--33KboCM	Japanese (recognition&recall)	日文N2單字	<div>ろうどう【労働】</div>	"<div>名<span style=""background-color: rgb(255, 255, 127);"">自サ</span>：勞動&nbsp; 體力勞動・工作 ➔ 働く[はたらく]N5</div><div>類：労務 (ろうむ)</div>"			[sound:N2-1493.mov][sound:google-d218ecfd-ff1cb144-25ccf660-1be2cf0b-18f761f4.mp3]	"<div>労働したせいか、体が痛い。&nbsp;</div>
<div>不知道是不是工作勞動的關係身體很酸痛‧<br>長時間[ちょうじかん]　労働をする<br>労働者<span style=""background-color: rgb(255, 255, 127);"">が</span>工場<span style=""background-color: rgb(206, 252, 153);"">で</span><span style=""background-color: rgb(255, 255, 127);"">労働する</span><br>女性<span style=""background-color: rgb(255, 255, 127);"">が</span>社会<span style=""background-color: rgb(206, 252, 153);"">で</span><span style=""background-color: rgb(255, 255, 127);"">労働する</span><br></div>"	N2
e~SRK$(?bu	Japanese (recognition&recall)	日文N2單字	<div>わ【輪】</div>	"<div>名：圏環 環節: 車輪&nbsp;</div>
<div>類：円形 (えんけい)</div>"			[sound:N2-1494.mov]	"<div>輪になってお酒を飲んだ。&nbsp;</div>
<div>大家園成一圏喝起了酒來。</div>"	N2
"r3t#IDN}^h"	Japanese (recognition&recall)	日文N2單字	<div>わかわかしい【若々しい】</div>	"<div>形：年輕有朝氣的,年輕輕的,富有朝氣的</div>
<div>類：若い</div>"			[sound:N2-1495.mov]	"<div>華子さんは、あんなに若々しかったっけ。</div>
<div>華子小姐有那麼年輕嗎?</div>"	N2
L7%VK<$^Ao	Japanese (recognition&recall)	日文N2單字	<h1>わく【湧く、沸く】</h1>	<div>自五：湧出 產生 (某種感情): 大量湧現<br>(水)沸騰。沸騰,燒開,興奮,吵鬧<br></div>			[sound:N2-1496.mov]	"<div>1.沸騰、融化、哄鬧<br>服がぬれるのもかまわず、 わいている清水(しみず)を飲んだ。&nbsp;</div>
<div>不顧身上的衣服還是濕的, 連忙喝下煮滾的泉水。<br><br>2.湧出 產生 (某種感情): 大量湧現<br>歴史に興味が湧く。對歷史產生興趣<br></div>"	N2
sR1-A00&]^	Japanese (recognition&recall)	日文N2單字	<div>わざと</div>	"<div>副：故意有意存心 特意地 有意識地<br>＜<span style=""background-color: rgb(170, 255, 255);"">負面、心裡心情及個性</span>＞<br><div>類；故意に（こい）</div></div>"			[sound:N2-1497.mov]	"<div>彼女は、わざと<ruby>意地<rt>いじ</rt></ruby>悪をしている<span style=""background-color: rgb(255, 255, 127);"">にきまっている</span>。&nbsp;</div>
<div>她一定是故意刁難人的。</div>"	N2
Cr-BKn`u&3	Japanese (recognition&recall)	日文N2單字	<div><h1>わずか【僅か】</h1></div>	"<div><span style=""background-color: rgb(255, 255, 127);"">副、な</span>形動：一點點、僅僅、只有(数量・程度・價値・時間等) 很少&nbsp; 一點也 (後加否定)</div>
<div>類：微か (かすか)＝<span style=""background-color: rgb(255, 255, 127);"">少し</span></div>"			[sound:N2-1498.mov]	"<div>貯金があるといっても、わずか20万円にすぎない。&nbsp;</div>
<div>雖説有存款，但也只不過是僅僅的 20萬日幣而已。<br><span style=""background-color: rgb(255, 255, 127);"">わずかな</span>知識。<br></div>"	N2
dJNS6/qSl.	Japanese (recognition&recall)	日文N2單字	<div>わりびき【割引】</div>	"<div><span style=""background-color: rgb(255, 255, 127);"">名、他サ</span> ：(價錢) 打折(説話内容) 打折 票據兌現</div><div><div>反：割増し(わり-まし)</div>
<div>類：値引き(ね-びき)<br>9折=1割引<br></div></div>"			[sound:N2-1499.mov]	"<div>割引をするのは、3日きりです。&nbsp;</div>
<div>折扣只有三天而已。</div>"	N2
f~NEU<`)S5	Japanese (recognition&recall)	日文N2單字	<div>われわれ【我々】</div>	"<div>代 :(人稱代名詞) 我們: (謙卑説法的) 我每個人&nbsp;</div>
<div>類：われら</div>"			[sound:N2-1500.mov]	"<div>われわれは、 コンピューターに関してはあまり詳しくない。</div>
<div>我們對電腦不大了解。</div>"	N2
IG2W@PXVrQ	Japanese (recognition&recall)	日文N2單字	デスクトップパソコン	桌上型電腦					N2
vO;J~DVeHq	Japanese (recognition&recall)	日文N2單字	"
搭載とうさい"	<b>【名・他サ】裝（貨）；載（人）；裝載</b>				ｉＰｈｏｎｅの「１３」にも採用されているＡ１５バイオニックチップを搭載します。	N2
HH5es(ow>K	Japanese (recognition&recall)	日文N2單字	"
バイオニックチップ"	仿生晶片				"
ｉＰｈｏｎｅの「１３」にも採用されているＡ１５バイオニックチップを搭載します。"	N2
yrffg>!;,(	Japanese (recognition&recall)	日文N2單字	"
寿命じょみょう"					バッテリー寿命も長くなりました<div>電池的壽命也延長了</div>	N2
Q8Lvre(|)	Japanese (recognition&recall)	日文N2單字	従来じゅうらい	名、副：從來、歷來				価格は４２９ドルからで、従来から３０ドルの値上げとなりました<div>價格從429美元起，比起以前調漲了30美元</div>	N2
A-2.iW*c.9	Japanese (recognition&recall)	日文N2單字	<h1>時宜じぎ</h1>  	名詞：時宜、適時、及時				アップルがＳＥの第２世代を発売したのは２０年４月で、廉価版のｉＰｈｏｎｅは時宜にかなったものとみられていました<div>蘋果在2008年4月推出SE的第二代開始，低價iPhone被認為適合時宜的</div><div><br></div><div>タイミングが合わない</div><div>時機不對，不合時宜</div>	N2
lU_yGsF>Zt	Japanese (recognition&recall)	日文N2單字	<h1>抱き合う</h1>	互相擁抱<div>=ハグ</div><div>自五</div>		だきあう		大統領（だいとうりょう）が早紀江（さきえ）さんに「ハグしてもいいですか」と聞きいて、2人ふたりは抱だき合あいました。<div>總統問了早紀江小姐「能擁抱一下嗎」接著兩人就互相擁抱了起來</div>	
Netyl]2B{&	Japanese (recognition&recall)	日文N2單字	<h1>向上</h1>	"<div style=""text-align: left;""><ol><li>提高、進步

【名、自サ】&nbsp;向上、提高<br></li><li>&nbsp;こう-じょう 【向上】<br>（１）能力・性質・程度などがよりよくなること。<br>⇔低下<br>「学力が―する」「品質の―をはかる」<br>（２）最上。最高。「武田の弓矢―也/甲陽軍鑑（品二六）」</li></ol></div>"	こうじょう	向上[こうじょう]	[sound:yomichan_audio_こうじょう_向上_2022-04-26-08-18-15.mp3]	"性能が向上した / 提高性能<div>識字率[しきじりつ]<span style=""background-color: rgb(255, 255, 127);"">が向上して</span>いた<br></div>"	N2
t8K|.[8uE(	Japanese (recognition&recall)	日文N2單字	取り組み＿とリくみ	名詞：解決、認真應付<br>1.(相撲對手的)配合;<br>2.(競賽,比賽的雙方)搭配,配合,較量,措施、對策 ;<br>3.(買賣)成交;		とリくみ		"災害の取り組み。／灾害的防治對策<div>取り組み高。／成交额
<br></div>"	N2
iGgb7YC6=W	Japanese (recognition&recall)	日文N3單字	学ぶ	"<div style=""text-align: left;""><ol><li><i><h2>【他动词・五段/一类】</h2><ul><li>1.學習、掌握、體會。</li></ul></i></li><li>[可能] まなべる<br>=習う[ならう]</li></ol></div>"	まなぶ	学[まな]ぶ	[sound:yomichan_audio_まなぶ_学ぶ_2022-05-02-13-43-31.mp3]	知識[ちしき]を学びます<br>大学で経済学を学ぶ	N3
lwW]fjqw[Y	Japanese (recognition&recall)	日文N3單字	ごちゃごちゃ	"<div style=""text-align: left;""><ol><li><i>(三省堂　スーパー大辞林)</i> ごちゃ-ごちゃ<br>■一■ [1] （副）スル<br>（１）多くの物が秩序なく入り乱れているさま。「旧市街は―（と）している」<br>（２）あれこれ不平・不満を言い立てるさま。「―言うな」<br>■二■ [0] （形動）<br>{■一■（１）}に同じ。「引き出しの中が―だ」「―に散らかす」<br></li><li><div>
<div>
<div>
<div>
<div>いろいろなものが 雑 多 に 入 り 混 じって、整 理 されていない様子
</div>
<div>【很雜亂;很多東西混雜在一起，沒有整理的樣子】 <span style=""background-color: rgb(255, 255, 0);"">めちゃくちゃ&nbsp;</span></div>
</div>
</div>
</div></div></li></ol></div>"	ごちゃごちゃ	ごちゃごちゃ	[sound:yomichan_audio_ごちゃごちゃ_ごちゃごちゃ_2022-05-02-14-50-44.mp3]	"<div>
<div>
<div>タンスの中に <ruby>夏物<rt>なつもの</rt></ruby>や <ruby>冬物<rt>ふゆもの</rt></ruby>の服がめちゃくちゃに入れてある様子&nbsp;</div><div><br><div>
<div>
<div>
<div><ruby>鐘<rt>かね</rt></ruby>が鳴ると 教室から学生がぞろぞろと出てくる。&nbsp;</div><div><br><div>
<div>
<div>
<div><ruby>汚<rt>きたな</rt></ruby>い字でごちゃごちゃ書いているから、よく読めない。&nbsp;<br></div>
</div>
</div></div></div>
</div>
</div></div></div>
</div>
</div>"	yomichan
kJrI*gL;Jp	Japanese (recognition&recall)	日文N3單字	ぞろぞろ	"<div style=""text-align: left;""><ol><li>ぞろ-ぞろ（副）<br>（１）多くの人々が引き続いて，あまり速くなく動くさま。「ビルから―（と）出てくるサラリーマン」<br>（２）小さな虫がはいまわるさま。「腐った根太からシロアリが―（と）はいだしてきた」<br>（３）長いものをだらしなく引きずるさま。「裾を―（と）引きずる」<br><br></li><li><div>
<div>
<div>
<div>
<div>たくさんの人やものが、続 いてゆっくりと 動 く様子
</div>
<div>【絡繹不絶地;形容人一個接一個慢慢地~】</div>
</div>
</div>
</div></div></li><li><div>コンサートが終わり、会場 から出てくる人たちの様子&nbsp;</div></li></ol></div>"	ぞろぞろ	ぞろぞろ	[sound:yomichan_audio_ぞろぞろ_ぞろぞろ_2022-05-02-14-56-33.mp3]	"<div>
<div>
<div>
<div>旗(はた)を持ったガイドの後(うしろ)を、ツアー客 がぞろぞろとついて歩く&nbsp;</div><div>跟著帶旗的導遊跟隨著旅遊的客人<br></div>
</div>
</div></div>"	yomichan
k//-^z`7i	Japanese (recognition&recall)	日文N3單字	<h1>でこぼこ</h1>	"<div style=""text-align: left;""><div>
<div>
<div>
<div>
<div>表面(ひょうめん) に高い所と低い所があり、平(たい)らでない様子</div>
<div>【凹凸不平;表面有高低，不平的樣子】【名・形動・自动・三类】<br><br>
</div>
</div>
</div>
</div></div>&nbsp;でこ-ぼこ [0] 【凸凹】 （名・形動・自动・三类）スル</div><div style=""text-align: left;"">（１）平らでないこと。物の表面に高低があること。また，そのさま。「―をならす」「道が―している」「―な頭」<br>（２）数量などのつりあいがとれていない・こと（さま）。「仕事量の―を調整する」<br>〔「―する」などの場合，アクセントは [1]〕<br></div>"	でこぼこ	凸凹[でこぼこ]	[sound:yomichan_audio_でこぼこ_凸凹_2022-05-02-14-59-46.mp3]	"
<div>
<div>
<div><ruby>栄養<rt>えいよう</rt></ruby>が 足りないので、<ruby>爪<rt>つめ</rt></ruby>の <ruby>表面<rt>ひょうめん</rt></ruby>がでこぼこになっている。<br><br>でこぼこの道を自転車で走るのは難しい&nbsp;</div>
</div>
</div>"	yomichan
"e]g8#Lr.a1"	Japanese (recognition&recall)	日文N3單字	くよくよ	"<div style=""text-align: left;""><div>
<div>
<div>
<div>
<div>いつまでも 嫌 なことを忘れることができず、悩 み続けている様子
</div>
<div>【後悔;想不開;對不愉快的事始終無法忘懷，一直煩惱著的樣子】<br>&nbsp;</div>
</div>
</div>
</div></div><i>(三省堂　スーパー大辞林)</i> くよ-くよ [1] （<span style=""background-color: rgb(255, 252, 121);"">副</span>）スル<br>心を悩ませても仕方のないことにいつまでもこだわって，あれこれ心配するさま。くやくや。「いつまでも―（と）心配する」「―するな」<br></div>"	くよくよ	くよくよ	[sound:yomichan_audio_くよくよ_くよくよ_2022-05-02-15-03-17.mp3]	"
<div>
<div>
<div>
<div>
<div>
<div>負(ま)けた 試合(しあい)&nbsp; をくよくよと 悔(く)やんでいる時間があったら、早く練習をしたほうがい
い。&nbsp;</div>
</div>
</div></div>
</div>
</div>"	yomichan
D<qO:*F~%u	Japanese (recognition&recall)	日文N3單字	"<div>
<div>
<div>
<div>
<div>いらいら&nbsp;</div>
</div>
</div>
</div></div>"	"<div style=""text-align: left;""><div>
<div>
<div>
<div>
<div>思いどおりにいかないので、気持ちが 落 ち 着 かなくなり、腹 立(はらだ) たしくなる様子</div>
<div>【焦急;焦燥不安;形容人因事情未如預期發展而感到著急、憤怒】&nbsp;</div>
</div>
</div>
</div></div><i><br>(三省堂　スーパー大辞林)</i> いら-いら&nbsp;<br>■一■ [1] （副）スル<br>〔「いら」は「とげ」の意〕<br>（１）自分の思うとおりに進まないために，焦って心が落ち着かないさま。いらだたしいさま。「あんまり遅いので―する」「―のしどおし」<br>（２）光などが刺激するさま。「外は猛烈な光で一面に―し始めた/それから（漱石）」<br>（３）皮膚などがちくちくと刺激をうけるさま。「のどが―する」「手ニ―トサワル/日葡」<br>■二■ [0] （名）<br>思い通りにならなくてじれた気持ち。「―が直る」「―がつのる」<br></div>"	いらいら	"<div>
<div>
<div>
<div>
<div>いらいら&nbsp;</div>
</div>
</div>
</div></div>"	[sound:yomichan_audio_いらいら_苛苛_2022-05-02-15-06-12.mp3]	"
<div>
<div>
<div>交通 渋滞(じゅうたい)で前に 進 まないので いらいらする&nbsp;<br>渋滞で車が進まず、いらいらした<br><div>
<div>
<div>
<div>貧乏(びんぼう)ゆすりはやめなさい! いらいらするから&nbsp;<br><div>
<div>
<div>
<div>*貧乏ゆすり【抖腳】&nbsp;</div>
</div>
</div></div></div>
</div>
</div></div></div>
</div>
</div>"	yomichan
"Qt.,%H?#B,"	Japanese (recognition&recall)	日文N3單字	どきどき。ドキドキ	"<div style=""text-align: left;""><ol><li><div><i>
</i><div><i>
</i><div><i>
</i><div><i>
</i><div>どき-どき [1] （<span style=""background-color: rgb(255, 255, 127);"">副</span>）心理緊張,心驚膽跳</div></div></div></div></div>運動・恐怖・驚き・期待などのため，心臓が激しく打つさま。「―しながら発表を待つ」「胸が―する」「心臓が―（と）打つ」</li></ol></div>"	どきどき	どきどき	[sound:yomichan_audio_どきどき_どきどき_2022-05-02-15-09-09.mp3]	"<div>
<div>
<div>
<div>会社の面接試験では緊張して<span style=""background-color: rgb(255, 255, 127);"">どきどき</span>した&nbsp;<br><br><div>
<div>
<div>
<div>スピーチで自分の発表の番が近づくにつれて、胸がどきどきしてきた&nbsp;<br>胸が<span style=""background-color: rgb(255, 255, 127);"">どきどき</span>する<br></div>
</div>
</div></div></div>
</div>
</div></div>"	N2
LI{ZwWo|vB	Japanese (recognition&recall)	日文N2單字	名付ける	"<div style=""text-align: left;""><ol><li>命名，起名，叫作。<br></li><li><h2>【他动词・一段/二类】</h2></li></ol></div>"	なづける	名付[なづ]ける	[sound:yomichan_audio_なづける_名付ける_2022-05-06-15-06-40.mp3]	「xx」と名付けられていだ<br>因此有了「xx」的名稱	yomichan
j}UONXJK^]	Japanese (recognition&recall)	日文N2單字	<h1>あきれる　呆れる</h1>	"<div style=""text-align: left;""><ol><li><i>【自Ｖ・一段/二类】<br>1.（因意外事）吃驚，<i>驚嚇<i>，</i>愕然</i><i>，</i>呆若木雞。<br></i></li><li><br>&nbsp;あき・れる [0] 【呆れる・惘れる】 （動ラ下一）[文]ラ下二 あき・る<br></li><li>（１）好ましくないことについて，意外さ・はなはだしさに驚く。「―・れるほど気が長い」「―・れてものが言えない」<br>（２）意外なことに出合って，どうしてよいか分からなくなる。「心地は―・れて我(アレ)か人かにてあれば/蜻蛉（中）」</li></ol></div>"	あきれる	呆[あき]れる	[sound:yomichan_audio_あきれる_呆れる_2022-05-06-15-12-03.mp3]	&nbsp; あきれてものも言えない／嚇得説不出話来。&nbsp;	N2
n=gE(^mGL)	Japanese (recognition&recall)	日文N2單字	語る	"<div style=""text-align: left;""><ol><li>[他動詞，五段/一級]＝話す<br>1. 談論，講述，講。<br>2.說故事。<br></li><li>慣用語<br>（1）<ruby>語<rt>かた</rt></ruby>るに<ruby>落<rt>お</rt></ruby>ちる。／不打自招。<br>（2）<ruby>語<rt>かた</rt></ruby>るに<ruby>足<rt>た</rt></ruby>る。／值得一談。<br></li></ol></div>"	かたる	語[かた]る	[sound:yomichan_audio_かたる_語る_2022-05-06-16-33-03.mp3]	体験を語る&nbsp;<br>談談你的經歷<br>自分の苦しみや<ruby>困難<rt>こんなん</rt></ruby>を語った	N2
mzYbLt;7bD	Japanese (recognition&recall)	日文N2單字	<h1>済ます</h1>	"<div style=""text-align: left;""><ol><li>[他動詞，五段/一級]<br>1.弄完，搞完，辦完；結束。<br>2.償還，還清。<br>3. 對付，將就。<br>[接頭/接尾]<br>1.（接在動詞連用形後）完全成為。<br></li></ol></div>"	すます	済[す]ます	[sound:yomichan_audio_すます_済ます_2022-05-06-16-41-35.mp3]	"&nbsp; 警官になり済ます。／完全变成一个警察。<div>&nbsp;

借金を済ます。／还清欠债。
</div><div>&nbsp; 辞書がなければ一日も済まされない。／一天没有词典也不行&nbsp;<br></div>"	yomichan
n|H|F]ov;o	Japanese (recognition&recall)	日文N2單字	一応	"<div style=""text-align: left;""><ol><li><i>【副词】<br>大略做了一次<i>，</i>大致，大體；首先；暫且。<br>「十分ではないが〜」「満足ではない〜」<br><div>類：ひとまず暫且</div><br></i></li><li><i>(三省堂　スーパー大辞林)</i> いち-おう [0] ―ワウ 【一往】 ・ ―オウ 【一応】<br>■一■ （副）<br>〔本来は「一往」〕<br>十分といえないがとりあえず。ひとまず。ともかく。ひと通り。「―話はうかがっておきます」「―準備はできた」「―もっともだ」<br>■二■ （名）<br>（１）一度。一回。<br>⇔再往<br>「―も二往も」<br>（２）一度行くこと。</li></ol></div>"	いちおう	一応[いちおう]	[sound:yomichan_audio_いちおう_一応_2022-05-07-08-07-33.mp3]	一応、朝ご飯を食べました。しかし、まだお腹が空いています<br>雖然匆匆吃了早餐，但是肚子還是很餓	yomichan
DEg-]bK^N/	Japanese (recognition&recall)	日文N2單字	"<h1><span style=""font-weight: normal;"">しっかり</span></h1>"	"<span style=""background-color: rgb(255, 255, 127);"">副、自サ&nbsp;</span>好好的<br>1.緊緊的＝よく<br>2.挺住、堅持　"				"<ruby>1.花束<rt>はなたば</rt></ruby>をしっかり<ruby>握<rt>にぎ</rt></ruby>る（副詞用法）<br>社長がしっかりする（自V用法、現在的狀況）<br>２.彼<span style=""background-color: rgb(255, 255, 127);"">がしっかりして</span>いる/他現在堅持住<br>しっかりなさって。すぐ病院の人・請您堅持住醫院的人馬上來了"	N2
o./]/EiW,+	Japanese (recognition&recall)	日文N3單字	日頃	"<div style=""text-align: left;""><ol><li><i>「N/副」平常、平日＝普段ふだん<br><br></i></li><li><i>(三省堂　スーパー大辞林)</i> ひ-ごろ [0] 【日頃】<br>（副詞的にも用いられる）<br>（１）ふだん。へいぜい。常々。「―の努力が実を結ぶ」「―思っていたとおりになる」<br>（２）多くの日数。ひかず。幾日か。「さぶらひ馴れ，―過ぐれば/枕草子 184」<br>（３）この数日来。この頃。近頃。「―月ごろわづらひてかくなりぬる人をば/蜻蛉（上）」</li></ol></div>"	ひごろ	日頃[ひごろ]	[sound:yomichan_audio_ひごろ_日頃_2022-05-07-17-54-03.mp3]		yomichan
